id,co,no2,so2,o3,first,grade,pm25,pm10,date,station_id
318888,0.7,43.0,6.0,58.0,1,2,37.0,90.0,2017-04-23 11:00:00.000000,6
318889,0.1,25.0,2.0,56.0,1,1,14.0,24.0,2017-04-23 11:00:00.000000,7
318890,0.5,27.0,7.0,73.0,1,2,46.0,106.0,2017-04-23 11:00:00.000000,8
318891,0.6,72.0,12.0,31.0,1,2,56.0,146.0,2017-04-23 11:00:00.000000,9
318892,0.2,33.0,4.0,65.0,1,2,20.0,52.0,2017-04-23 11:00:00.000000,10
318893,0.6,83.0,10.0,18.0,1,3,46.0,154.0,2017-04-23 11:00:00.000000,11
318894,0.1,3.0,2.0,82.0,4,1,9.0,0.0,2017-04-23 11:00:00.000000,12
318895,0.4,12.0,4.0,77.0,1,2,27.0,95.0,2017-04-23 11:00:00.000000,13
318896,0.4,45.0,8.0,45.0,1,2,9.0,57.0,2017-04-23 11:00:00.000000,14
318897,0.2,17.0,2.0,64.0,1,2,14.0,60.0,2017-04-23 11:00:00.000000,15
318898,0.2,6.0,2.0,43.0,1,2,15.0,56.0,2017-04-23 11:00:00.000000,17
318899,0.2,25.0,3.0,88.0,1,1,11.0,41.0,2017-04-23 11:00:00.000000,18
318900,0.5,70.0,13.0,36.0,1,2,61.0,119.0,2017-04-23 11:00:00.000000,19
318901,0.6,46.0,8.0,47.0,3,2,52.0,59.0,2017-04-23 11:00:00.000000,20
318902,0.2,3.0,2.0,0.0,1,1,4.0,38.0,2017-04-23 11:00:00.000000,21
318903,0.2,17.0,2.0,81.0,1,1,14.0,38.0,2017-04-23 11:00:00.000000,23
318904,0.2,8.0,2.0,59.0,1,1,27.0,41.0,2017-04-23 11:00:00.000000,24
318905,0.2,25.0,2.0,66.0,1,2,22.0,60.0,2017-04-23 11:00:00.000000,25
318906,0.1,13.0,2.0,75.0,1,1,10.0,26.0,2017-04-23 11:00:00.000000,26
318907,0.2,9.0,2.0,86.0,1,1,21.0,40.0,2017-04-23 11:00:00.000000,27
318908,0.3,12.0,3.0,83.0,1,1,23.0,45.0,2017-04-23 11:00:00.000000,28
318909,0.5,74.0,8.0,11.0,1,2,40.0,84.0,2017-04-23 11:00:00.000000,29
318910,0.2,13.0,2.0,57.0,1,1,11.0,45.0,2017-04-23 11:00:00.000000,32
318911,0.2,35.0,9.0,50.0,1,1,12.0,29.0,2017-04-23 11:00:00.000000,34
318912,0.3,22.0,3.0,58.0,1,1,15.0,28.0,2017-04-23 11:00:00.000000,37
318913,0.2,51.0,2.0,29.0,3,1,23.0,0.0,2017-04-23 11:00:00.000000,38
318914,0.6,45.0,23.0,61.0,3,2,61.0,63.0,2017-04-23 11:00:00.000000,40
318915,0.4,100.0,13.0,2.0,3,2,72.0,0.0,2017-04-23 11:00:00.000000,41
318916,0.4,17.0,9.0,58.0,3,2,56.0,79.0,2017-04-23 11:00:00.000000,43
318917,0.2,15.0,2.0,65.0,1,1,10.0,40.0,2017-04-23 11:00:00.000000,46
318918,0.2,36.0,4.0,70.0,1,1,10.0,37.0,2017-04-23 11:00:00.000000,47
318919,0.2,18.0,4.0,69.0,1,1,7.0,44.0,2017-04-23 11:00:00.000000,1
318920,0.6,20.0,14.0,60.0,3,2,62.0,99.0,2017-04-23 11:00:00.000000,2
318921,0.3,19.0,2.0,63.0,1,2,16.0,57.0,2017-04-23 11:00:00.000000,3
318922,0.3,56.0,4.0,24.0,3,2,51.0,73.0,2017-04-23 11:00:00.000000,5
318923,0.7,43.0,6.0,58.0,1,2,37.0,90.0,2017-04-23 11:00:00.000000,6
318924,0.1,25.0,2.0,56.0,1,1,14.0,24.0,2017-04-23 11:00:00.000000,7
318925,0.5,27.0,7.0,73.0,1,2,46.0,106.0,2017-04-23 11:00:00.000000,8
318926,0.6,72.0,12.0,31.0,1,2,56.0,146.0,2017-04-23 11:00:00.000000,9
318927,0.2,33.0,4.0,65.0,1,2,20.0,52.0,2017-04-23 11:00:00.000000,10
318928,0.6,83.0,10.0,18.0,1,3,46.0,154.0,2017-04-23 11:00:00.000000,11
318929,0.1,3.0,2.0,82.0,4,1,9.0,0.0,2017-04-23 11:00:00.000000,12
318930,0.4,12.0,4.0,77.0,1,2,27.0,95.0,2017-04-23 11:00:00.000000,13
318931,0.4,45.0,8.0,45.0,1,2,9.0,57.0,2017-04-23 11:00:00.000000,14
318932,0.2,17.0,2.0,64.0,1,2,14.0,60.0,2017-04-23 11:00:00.000000,15
318933,0.2,6.0,2.0,43.0,1,2,15.0,56.0,2017-04-23 11:00:00.000000,17
318934,0.2,25.0,3.0,88.0,1,1,11.0,41.0,2017-04-23 11:00:00.000000,18
318935,0.5,70.0,13.0,36.0,1,2,61.0,119.0,2017-04-23 11:00:00.000000,19
318936,0.6,46.0,8.0,47.0,3,2,52.0,59.0,2017-04-23 11:00:00.000000,20
318937,0.2,3.0,2.0,0.0,1,1,4.0,38.0,2017-04-23 11:00:00.000000,21
318938,0.2,17.0,2.0,81.0,1,1,14.0,38.0,2017-04-23 11:00:00.000000,23
318939,0.2,8.0,2.0,59.0,1,1,27.0,41.0,2017-04-23 11:00:00.000000,24
318940,0.2,25.0,2.0,66.0,1,2,22.0,60.0,2017-04-23 11:00:00.000000,25
318941,0.1,13.0,2.0,75.0,1,1,10.0,26.0,2017-04-23 11:00:00.000000,26
318942,0.2,9.0,2.0,86.0,1,1,21.0,40.0,2017-04-23 11:00:00.000000,27
318943,0.3,12.0,3.0,83.0,1,1,23.0,45.0,2017-04-23 11:00:00.000000,28
318944,0.5,74.0,8.0,11.0,1,2,40.0,84.0,2017-04-23 11:00:00.000000,29
318945,0.2,13.0,2.0,57.0,1,1,11.0,45.0,2017-04-23 11:00:00.000000,32
318946,0.2,35.0,9.0,50.0,1,1,12.0,29.0,2017-04-23 11:00:00.000000,34
318947,0.3,22.0,3.0,58.0,1,1,15.0,28.0,2017-04-23 11:00:00.000000,37
318948,0.2,51.0,2.0,29.0,3,1,23.0,0.0,2017-04-23 11:00:00.000000,38
318949,0.6,45.0,23.0,61.0,3,2,61.0,63.0,2017-04-23 11:00:00.000000,40
318950,0.4,100.0,13.0,2.0,3,2,72.0,0.0,2017-04-23 11:00:00.000000,41
318951,0.4,17.0,9.0,58.0,3,2,56.0,79.0,2017-04-23 11:00:00.000000,43
318952,0.2,15.0,2.0,65.0,1,1,10.0,40.0,2017-04-23 11:00:00.000000,46
318953,0.2,36.0,4.0,70.0,1,1,10.0,37.0,2017-04-23 11:00:00.000000,47
318954,0.2,20.0,3.0,72.0,1,1,6.0,33.0,2017-04-23 14:00:00.000000,1
318955,0.3,12.0,3.0,69.0,3,1,32.0,0.0,2017-04-23 14:00:00.000000,2
318956,0.2,12.0,2.0,77.0,1,2,4.0,58.0,2017-04-23 14:00:00.000000,3
318957,0.2,18.0,2.0,68.0,1,1,22.0,49.0,2017-04-23 14:00:00.000000,5
318958,0.4,5.0,4.0,77.0,1,1,3.0,36.0,2017-04-23 14:00:00.000000,6
318959,0.1,18.0,2.0,76.0,3,1,30.0,0.0,2017-04-23 14:00:00.000000,7
318960,0.2,10.0,2.0,82.0,1,1,18.0,30.0,2017-04-23 14:00:00.000000,8
318961,0.2,30.0,2.0,73.0,1,2,12.0,75.0,2017-04-23 14:00:00.000000,9
318962,0.2,28.0,2.0,78.0,4,1,15.0,0.0,2017-04-23 14:00:00.000000,10
318963,0.2,14.0,2.0,88.0,1,2,5.0,72.0,2017-04-23 14:00:00.000000,11
318964,0.1,2.0,2.0,92.0,4,1,3.0,10.0,2017-04-23 14:00:00.000000,12
318965,0.2,9.0,2.0,77.0,1,1,3.0,44.0,2017-04-23 14:00:00.000000,13
318966,0.7,70.0,12.0,5.0,1,2,18.0,103.0,2017-04-23 14:00:00.000000,14
318967,0.2,10.0,2.0,78.0,1,2,3.0,61.0,2017-04-23 14:00:00.000000,15
318968,0.2,17.0,2.0,67.0,1,1,3.0,26.0,2017-04-23 14:00:00.000000,17
318969,0.2,18.0,2.0,97.0,1,2,6.0,66.0,2017-04-23 14:00:00.000000,18
318970,0.2,16.0,2.0,69.0,1,2,24.0,69.0,2017-04-23 14:00:00.000000,19
318971,0.5,24.0,2.0,68.0,1,2,9.0,55.0,2017-04-23 14:00:00.000000,20
318972,0.2,2.0,2.0,85.0,4,1,7.0,21.0,2017-04-23 14:00:00.000000,21
318973,0.2,21.0,2.0,85.0,1,1,4.0,29.0,2017-04-23 14:00:00.000000,23
318974,0.1,13.0,2.0,85.0,1,1,29.0,49.0,2017-04-23 14:00:00.000000,24
318975,0.3,21.0,2.0,77.0,1,1,12.0,45.0,2017-04-23 14:00:00.000000,25
318976,0.1,15.0,2.0,74.0,1,1,11.0,29.0,2017-04-23 14:00:00.000000,26
318977,0.2,15.0,2.0,83.0,1,2,14.0,78.0,2017-04-23 14:00:00.000000,27
318978,0.2,7.0,2.0,91.0,4,1,8.0,24.0,2017-04-23 14:00:00.000000,28
318979,0.2,24.0,2.0,64.0,1,2,36.0,64.0,2017-04-23 14:00:00.000000,29
318980,0.2,11.0,2.0,75.0,1,1,11.0,42.0,2017-04-23 14:00:00.000000,32
318981,0.3,30.0,6.0,62.0,1,1,10.0,50.0,2017-04-23 14:00:00.000000,34
318982,0.3,19.0,2.0,65.0,1,1,10.0,45.0,2017-04-23 14:00:00.000000,37
318983,0.2,20.0,2.0,64.0,1,2,10.0,59.0,2017-04-23 14:00:00.000000,38
318984,0.3,42.0,8.0,44.0,1,1,26.0,49.0,2017-04-23 14:00:00.000000,40
318985,0.5,87.0,11.0,2.0,3,3,81.0,0.0,2017-04-23 14:00:00.000000,41
318986,0.2,4.0,3.0,69.0,4,1,7.0,11.0,2017-04-23 14:00:00.000000,43
318987,0.2,33.0,3.0,46.0,1,1,7.0,47.0,2017-04-23 14:00:00.000000,46
318988,0.2,37.0,2.0,81.0,1,1,5.0,46.0,2017-04-23 14:00:00.000000,47
318989,0.3,39.0,3.0,49.0,1,2,7.0,73.0,2017-04-23 15:00:00.000000,1
318990,0.3,14.0,3.0,73.0,1,1,12.0,48.0,2017-04-23 15:00:00.000000,2
318991,0.2,14.0,2.0,72.0,1,1,7.0,37.0,2017-04-23 15:00:00.000000,3
318992,0.2,25.0,2.0,60.0,1,2,13.0,69.0,2017-04-23 15:00:00.000000,5
318993,0.4,6.0,4.0,81.0,1,1,4.0,46.0,2017-04-23 15:00:00.000000,6
318994,0.2,27.0,2.0,65.0,1,1,17.0,31.0,2017-04-23 15:00:00.000000,7
318995,0.2,14.0,2.0,84.0,1,1,16.0,27.0,2017-04-23 15:00:00.000000,8
318996,0.3,41.0,2.0,52.0,1,2,9.0,72.0,2017-04-23 15:00:00.000000,9
318997,0.2,34.0,2.0,61.0,1,1,7.0,31.0,2017-04-23 15:00:00.000000,10
318998,0.2,18.0,2.0,77.0,1,2,9.0,68.0,2017-04-23 15:00:00.000000,11
318999,0.1,2.0,2.0,91.0,4,1,9.0,13.0,2017-04-23 15:00:00.000000,12
319000,0.2,11.0,2.0,78.0,1,1,5.0,45.0,2017-04-23 15:00:00.000000,13
319001,0.7,55.0,16.0,23.0,1,2,20.0,78.0,2017-04-23 15:00:00.000000,14
319002,0.2,16.0,2.0,72.0,1,1,3.0,44.0,2017-04-23 15:00:00.000000,15
319003,0.2,22.0,2.0,65.0,1,1,3.0,26.0,2017-04-23 15:00:00.000000,17
319004,0.3,26.0,4.0,79.0,1,2,6.0,58.0,2017-04-23 15:00:00.000000,18
319005,0.2,14.0,2.0,78.0,1,2,24.0,54.0,2017-04-23 15:00:00.000000,19
319006,0.5,19.0,2.0,77.0,1,2,3.0,55.0,2017-04-23 15:00:00.000000,20
319007,0.2,2.0,2.0,87.0,1,1,8.0,41.0,2017-04-23 15:00:00.000000,21
319008,0.3,30.0,2.0,68.0,1,1,7.0,45.0,2017-04-23 15:00:00.000000,23
319009,0.2,23.0,2.0,61.0,3,1,29.0,0.0,2017-04-23 15:00:00.000000,24
319010,0.3,32.0,2.0,54.0,1,2,10.0,60.0,2017-04-23 15:00:00.000000,25
319011,0.1,23.0,2.0,68.0,1,1,7.0,28.0,2017-04-23 15:00:00.000000,26
319012,0.2,23.0,2.0,63.0,1,2,10.0,60.0,2017-04-23 15:00:00.000000,27
319013,0.2,8.0,2.0,91.0,4,1,7.0,23.0,2017-04-23 15:00:00.000000,28
319014,0.3,24.0,2.0,66.0,3,2,37.0,52.0,2017-04-23 15:00:00.000000,29
319015,0.2,25.0,2.0,59.0,1,1,3.0,39.0,2017-04-23 15:00:00.000000,32
319016,0.3,46.0,6.0,49.0,1,2,9.0,57.0,2017-04-23 15:00:00.000000,34
319017,0.3,25.0,2.0,59.0,1,2,13.0,52.0,2017-04-23 15:00:00.000000,37
319018,0.2,25.0,2.0,62.0,1,1,9.0,20.0,2017-04-23 15:00:00.000000,38
319019,0.2,30.0,7.0,58.0,1,1,19.0,33.0,2017-04-23 15:00:00.000000,40
319020,0.3,52.0,10.0,43.0,3,1,34.0,0.0,2017-04-23 15:00:00.000000,41
319021,0.2,6.0,2.0,69.0,1,1,10.0,29.0,2017-04-23 15:00:00.000000,43
319022,0.3,51.0,5.0,25.0,1,2,10.0,56.0,2017-04-23 15:00:00.000000,46
319023,0.3,68.0,3.0,55.0,1,2,14.0,64.0,2017-04-23 15:00:00.000000,47
319024,0.3,39.0,3.0,49.0,1,2,7.0,73.0,2017-04-23 15:00:00.000000,1
319025,0.3,14.0,3.0,73.0,1,1,12.0,48.0,2017-04-23 15:00:00.000000,2
319026,0.2,14.0,2.0,72.0,1,1,7.0,37.0,2017-04-23 15:00:00.000000,3
319027,0.2,25.0,2.0,60.0,1,2,13.0,69.0,2017-04-23 15:00:00.000000,5
319028,0.4,6.0,4.0,81.0,1,1,4.0,46.0,2017-04-23 15:00:00.000000,6
319029,0.2,27.0,2.0,65.0,1,1,17.0,31.0,2017-04-23 15:00:00.000000,7
319030,0.2,14.0,2.0,84.0,1,1,16.0,27.0,2017-04-23 15:00:00.000000,8
319031,0.3,41.0,2.0,52.0,1,2,9.0,72.0,2017-04-23 15:00:00.000000,9
319032,0.2,34.0,2.0,61.0,1,1,7.0,31.0,2017-04-23 15:00:00.000000,10
319033,0.2,18.0,2.0,77.0,1,2,9.0,68.0,2017-04-23 15:00:00.000000,11
319034,0.1,2.0,2.0,91.0,4,1,9.0,13.0,2017-04-23 15:00:00.000000,12
319035,0.2,11.0,2.0,78.0,1,1,5.0,45.0,2017-04-23 15:00:00.000000,13
319036,0.7,55.0,16.0,23.0,1,2,20.0,78.0,2017-04-23 15:00:00.000000,14
319037,0.2,16.0,2.0,72.0,1,1,3.0,44.0,2017-04-23 15:00:00.000000,15
319038,0.2,22.0,2.0,65.0,1,1,3.0,26.0,2017-04-23 15:00:00.000000,17
319039,0.3,26.0,4.0,79.0,1,2,6.0,58.0,2017-04-23 15:00:00.000000,18
319040,0.2,14.0,2.0,78.0,1,2,24.0,54.0,2017-04-23 15:00:00.000000,19
319041,0.5,19.0,2.0,77.0,1,2,3.0,55.0,2017-04-23 15:00:00.000000,20
319042,0.2,2.0,2.0,87.0,1,1,8.0,41.0,2017-04-23 15:00:00.000000,21
319043,0.3,30.0,2.0,68.0,1,1,7.0,45.0,2017-04-23 15:00:00.000000,23
319044,0.2,23.0,2.0,61.0,3,1,29.0,0.0,2017-04-23 15:00:00.000000,24
319045,0.3,32.0,2.0,54.0,1,2,10.0,60.0,2017-04-23 15:00:00.000000,25
319046,0.1,23.0,2.0,68.0,1,1,7.0,28.0,2017-04-23 15:00:00.000000,26
319047,0.2,23.0,2.0,63.0,1,2,10.0,60.0,2017-04-23 15:00:00.000000,27
319048,0.2,8.0,2.0,91.0,4,1,7.0,23.0,2017-04-23 15:00:00.000000,28
319049,0.3,24.0,2.0,66.0,3,2,37.0,52.0,2017-04-23 15:00:00.000000,29
319050,0.2,25.0,2.0,59.0,1,1,3.0,39.0,2017-04-23 15:00:00.000000,32
319051,0.3,46.0,6.0,49.0,1,2,9.0,57.0,2017-04-23 15:00:00.000000,34
319052,0.3,25.0,2.0,59.0,1,2,13.0,52.0,2017-04-23 15:00:00.000000,37
319053,0.2,25.0,2.0,62.0,1,1,9.0,20.0,2017-04-23 15:00:00.000000,38
319054,0.2,30.0,7.0,58.0,1,1,19.0,33.0,2017-04-23 15:00:00.000000,40
319055,0.3,52.0,10.0,43.0,3,1,34.0,0.0,2017-04-23 15:00:00.000000,41
319056,0.2,6.0,2.0,69.0,1,1,10.0,29.0,2017-04-23 15:00:00.000000,43
319057,0.3,51.0,5.0,25.0,1,2,10.0,56.0,2017-04-23 15:00:00.000000,46
319058,0.3,68.0,3.0,55.0,1,2,14.0,64.0,2017-04-23 15:00:00.000000,47
319059,0.3,29.0,2.0,70.0,1,1,9.0,35.0,2017-04-23 17:00:00.000000,1
319060,0.3,11.0,2.0,79.0,1,2,21.0,76.0,2017-04-23 17:00:00.000000,2
319061,0.3,15.0,2.0,77.0,1,1,6.0,29.0,2017-04-23 17:00:00.000000,3
319062,0.3,23.0,2.0,69.0,1,2,7.0,58.0,2017-04-23 17:00:00.000000,5
319063,0.4,6.0,4.0,88.0,4,1,3.0,25.0,2017-04-23 17:00:00.000000,6
319064,0.5,21.0,15.0,74.0,1,2,11.0,84.0,2017-04-23 17:00:00.000000,7
319065,0.2,10.0,2.0,99.0,4,1,20.0,28.0,2017-04-23 17:00:00.000000,8
319066,0.3,20.0,2.0,78.0,1,2,10.0,67.0,2017-04-23 17:00:00.000000,9
319067,0.3,23.0,2.0,81.0,1,2,3.0,51.0,2017-04-23 17:00:00.000000,10
319068,0.3,14.0,2.0,80.0,1,2,7.0,52.0,2017-04-23 17:00:00.000000,11
319069,0.1,2.0,2.0,94.0,4,1,4.0,11.0,2017-04-23 17:00:00.000000,12
319070,0.2,11.0,2.0,89.0,1,1,13.0,43.0,2017-04-23 17:00:00.000000,13
319071,0.4,20.0,9.0,79.0,1,2,15.0,57.0,2017-04-23 17:00:00.000000,14
319072,0.3,15.0,2.0,78.0,1,2,8.0,54.0,2017-04-23 17:00:00.000000,15
319073,0.3,11.0,2.0,74.0,1,1,3.0,32.0,2017-04-23 17:00:00.000000,17
319074,0.4,18.0,6.0,88.0,1,1,12.0,48.0,2017-04-23 17:00:00.000000,18
319075,0.2,12.0,2.0,92.0,1,1,23.0,50.0,2017-04-23 17:00:00.000000,19
319076,0.5,30.0,2.0,71.0,1,2,8.0,59.0,2017-04-23 17:00:00.000000,20
319077,0.2,2.0,2.0,96.0,4,1,3.0,24.0,2017-04-23 17:00:00.000000,21
319078,0.3,26.0,2.0,82.0,1,1,7.0,39.0,2017-04-23 17:00:00.000000,23
319079,0.2,16.0,2.0,82.0,3,2,37.0,0.0,2017-04-23 17:00:00.000000,24
319080,0.3,23.0,2.0,78.0,1,1,4.0,34.0,2017-04-23 17:00:00.000000,25
319081,0.1,17.0,2.0,74.0,1,1,8.0,33.0,2017-04-23 17:00:00.000000,26
319082,0.2,18.0,2.0,80.0,1,1,10.0,30.0,2017-04-23 17:00:00.000000,27
319083,0.2,7.0,2.0,93.0,4,1,7.0,14.0,2017-04-23 17:00:00.000000,28
319084,0.3,19.0,2.0,75.0,1,1,7.0,41.0,2017-04-23 17:00:00.000000,29
319085,0.2,22.0,2.0,68.0,1,2,4.0,52.0,2017-04-23 17:00:00.000000,32
319086,0.3,33.0,5.0,58.0,1,1,9.0,43.0,2017-04-23 17:00:00.000000,34
319087,0.3,19.0,2.0,74.0,1,1,10.0,25.0,2017-04-23 17:00:00.000000,37
319088,0.3,22.0,2.0,68.0,1,1,10.0,31.0,2017-04-23 17:00:00.000000,38
319089,0.1,11.0,5.0,95.0,4,1,10.0,15.0,2017-04-23 17:00:00.000000,40
319090,0.1,41.0,6.0,52.0,3,1,21.0,0.0,2017-04-23 17:00:00.000000,41
319091,0.2,3.0,2.0,81.0,4,1,9.0,0.0,2017-04-23 17:00:00.000000,43
319092,0.3,33.0,3.0,55.0,1,1,12.0,50.0,2017-04-23 17:00:00.000000,46
319093,0.4,46.0,2.0,79.0,1,1,8.0,46.0,2017-04-23 17:00:00.000000,47
319094,0.3,29.0,2.0,70.0,1,1,9.0,35.0,2017-04-23 17:00:00.000000,1
319095,0.3,11.0,2.0,79.0,1,2,21.0,76.0,2017-04-23 17:00:00.000000,2
319096,0.3,15.0,2.0,77.0,1,1,6.0,29.0,2017-04-23 17:00:00.000000,3
319097,0.3,23.0,2.0,69.0,1,2,7.0,58.0,2017-04-23 17:00:00.000000,5
319098,0.4,6.0,4.0,88.0,4,1,3.0,25.0,2017-04-23 17:00:00.000000,6
319099,0.5,21.0,15.0,74.0,1,2,11.0,84.0,2017-04-23 17:00:00.000000,7
319100,0.2,10.0,2.0,99.0,4,1,20.0,28.0,2017-04-23 17:00:00.000000,8
319101,0.3,20.0,2.0,78.0,1,2,10.0,67.0,2017-04-23 17:00:00.000000,9
319102,0.3,23.0,2.0,81.0,1,2,3.0,51.0,2017-04-23 17:00:00.000000,10
319103,0.3,14.0,2.0,80.0,1,2,7.0,52.0,2017-04-23 17:00:00.000000,11
319104,0.1,2.0,2.0,94.0,4,1,4.0,11.0,2017-04-23 17:00:00.000000,12
319105,0.2,11.0,2.0,89.0,1,1,13.0,43.0,2017-04-23 17:00:00.000000,13
319106,0.4,20.0,9.0,79.0,1,2,15.0,57.0,2017-04-23 17:00:00.000000,14
319107,0.3,15.0,2.0,78.0,1,2,8.0,54.0,2017-04-23 17:00:00.000000,15
319108,0.3,11.0,2.0,74.0,1,1,3.0,32.0,2017-04-23 17:00:00.000000,17
319109,0.4,18.0,6.0,88.0,1,1,12.0,48.0,2017-04-23 17:00:00.000000,18
319110,0.2,12.0,2.0,92.0,1,1,23.0,50.0,2017-04-23 17:00:00.000000,19
319111,0.5,30.0,2.0,71.0,1,2,8.0,59.0,2017-04-23 17:00:00.000000,20
319112,0.2,2.0,2.0,96.0,4,1,3.0,24.0,2017-04-23 17:00:00.000000,21
319113,0.3,26.0,2.0,82.0,1,1,7.0,39.0,2017-04-23 17:00:00.000000,23
319114,0.2,16.0,2.0,82.0,3,2,37.0,0.0,2017-04-23 17:00:00.000000,24
319115,0.3,23.0,2.0,78.0,1,1,4.0,34.0,2017-04-23 17:00:00.000000,25
319116,0.1,17.0,2.0,74.0,1,1,8.0,33.0,2017-04-23 17:00:00.000000,26
319117,0.2,18.0,2.0,80.0,1,1,10.0,30.0,2017-04-23 17:00:00.000000,27
319118,0.2,7.0,2.0,93.0,4,1,7.0,14.0,2017-04-23 17:00:00.000000,28
319119,0.3,19.0,2.0,75.0,1,1,7.0,41.0,2017-04-23 17:00:00.000000,29
319120,0.2,22.0,2.0,68.0,1,2,4.0,52.0,2017-04-23 17:00:00.000000,32
319121,0.3,33.0,5.0,58.0,1,1,9.0,43.0,2017-04-23 17:00:00.000000,34
319122,0.3,19.0,2.0,74.0,1,1,10.0,25.0,2017-04-23 17:00:00.000000,37
319123,0.3,22.0,2.0,68.0,1,1,10.0,31.0,2017-04-23 17:00:00.000000,38
319124,0.1,11.0,5.0,95.0,4,1,10.0,15.0,2017-04-23 17:00:00.000000,40
319125,0.1,41.0,6.0,52.0,3,1,21.0,0.0,2017-04-23 17:00:00.000000,41
319126,0.2,3.0,2.0,81.0,4,1,9.0,0.0,2017-04-23 17:00:00.000000,43
319127,0.3,33.0,3.0,55.0,1,1,12.0,50.0,2017-04-23 17:00:00.000000,46
319128,0.4,46.0,2.0,79.0,1,1,8.0,46.0,2017-04-23 17:00:00.000000,47
319129,0.3,29.0,2.0,70.0,1,1,9.0,35.0,2017-04-23 17:00:00.000000,1
319130,0.3,11.0,2.0,79.0,1,2,21.0,76.0,2017-04-23 17:00:00.000000,2
319131,0.3,15.0,2.0,77.0,1,1,6.0,29.0,2017-04-23 17:00:00.000000,3
319132,0.3,23.0,2.0,69.0,1,2,7.0,58.0,2017-04-23 17:00:00.000000,5
319133,0.4,6.0,4.0,88.0,4,1,3.0,25.0,2017-04-23 17:00:00.000000,6
319134,0.5,21.0,15.0,74.0,1,2,11.0,84.0,2017-04-23 17:00:00.000000,7
319135,0.2,10.0,2.0,99.0,4,1,20.0,28.0,2017-04-23 17:00:00.000000,8
319136,0.3,20.0,2.0,78.0,1,2,10.0,67.0,2017-04-23 17:00:00.000000,9
319137,0.3,23.0,2.0,81.0,1,2,3.0,51.0,2017-04-23 17:00:00.000000,10
319138,0.3,14.0,2.0,80.0,1,2,7.0,52.0,2017-04-23 17:00:00.000000,11
319139,0.1,2.0,2.0,94.0,4,1,4.0,11.0,2017-04-23 17:00:00.000000,12
319140,0.2,11.0,2.0,89.0,1,1,13.0,43.0,2017-04-23 17:00:00.000000,13
319141,0.4,20.0,9.0,79.0,1,2,15.0,57.0,2017-04-23 17:00:00.000000,14
319142,0.3,15.0,2.0,78.0,1,2,8.0,54.0,2017-04-23 17:00:00.000000,15
319143,0.3,11.0,2.0,74.0,1,1,3.0,32.0,2017-04-23 17:00:00.000000,17
319144,0.4,18.0,6.0,88.0,1,1,12.0,48.0,2017-04-23 17:00:00.000000,18
319145,0.2,12.0,2.0,92.0,1,1,23.0,50.0,2017-04-23 17:00:00.000000,19
319146,0.5,30.0,2.0,71.0,1,2,8.0,59.0,2017-04-23 17:00:00.000000,20
319147,0.2,2.0,2.0,96.0,4,1,3.0,24.0,2017-04-23 17:00:00.000000,21
319148,0.3,26.0,2.0,82.0,1,1,7.0,39.0,2017-04-23 17:00:00.000000,23
319149,0.2,16.0,2.0,82.0,3,2,37.0,0.0,2017-04-23 17:00:00.000000,24
319150,0.3,23.0,2.0,78.0,1,1,4.0,34.0,2017-04-23 17:00:00.000000,25
319151,0.1,17.0,2.0,74.0,1,1,8.0,33.0,2017-04-23 17:00:00.000000,26
319152,0.2,18.0,2.0,80.0,1,1,10.0,30.0,2017-04-23 17:00:00.000000,27
319153,0.2,7.0,2.0,93.0,4,1,7.0,14.0,2017-04-23 17:00:00.000000,28
319154,0.3,19.0,2.0,75.0,1,1,7.0,41.0,2017-04-23 17:00:00.000000,29
319155,0.2,22.0,2.0,68.0,1,2,4.0,52.0,2017-04-23 17:00:00.000000,32
319156,0.3,33.0,5.0,58.0,1,1,9.0,43.0,2017-04-23 17:00:00.000000,34
319157,0.3,19.0,2.0,74.0,1,1,10.0,25.0,2017-04-23 17:00:00.000000,37
319158,0.3,22.0,2.0,68.0,1,1,10.0,31.0,2017-04-23 17:00:00.000000,38
319159,0.1,11.0,5.0,95.0,4,1,10.0,15.0,2017-04-23 17:00:00.000000,40
319160,0.1,41.0,6.0,52.0,3,1,21.0,0.0,2017-04-23 17:00:00.000000,41
319161,0.2,3.0,2.0,81.0,4,1,9.0,0.0,2017-04-23 17:00:00.000000,43
319162,0.3,33.0,3.0,55.0,1,1,12.0,50.0,2017-04-23 17:00:00.000000,46
319163,0.4,46.0,2.0,79.0,1,1,8.0,46.0,2017-04-23 17:00:00.000000,47
319164,0.3,29.0,2.0,70.0,1,1,9.0,35.0,2017-04-23 17:00:00.000000,1
319165,0.3,11.0,2.0,79.0,1,2,21.0,76.0,2017-04-23 17:00:00.000000,2
319166,0.3,15.0,2.0,77.0,1,1,6.0,29.0,2017-04-23 17:00:00.000000,3
319167,0.3,23.0,2.0,69.0,1,2,7.0,58.0,2017-04-23 17:00:00.000000,5
319168,0.4,6.0,4.0,88.0,4,1,3.0,25.0,2017-04-23 17:00:00.000000,6
319169,0.5,21.0,15.0,74.0,1,2,11.0,84.0,2017-04-23 17:00:00.000000,7
319170,0.2,10.0,2.0,99.0,4,1,20.0,28.0,2017-04-23 17:00:00.000000,8
319171,0.3,20.0,2.0,78.0,1,2,10.0,67.0,2017-04-23 17:00:00.000000,9
319172,0.3,23.0,2.0,81.0,1,2,3.0,51.0,2017-04-23 17:00:00.000000,10
